event_id,investigation_type,accident_number,event_date,location,country,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,is_destroyed
20001204X00115,Accident,SEA99LA026,1999-01-05,"HILLSBORO, OR",United States,HIO,HILLSBORO,Non-Fatal,Substantial,,Robinson,r-22,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00102,Accident,NYC99LA045,1999-01-05,"METHUEN, MA",United States,LWM,LAWRENCE MUNICIPAL,Non-Fatal,Substantial,,Piper,pa-28-161,No,1.0,reciprocating,personal,0.0,3.0,0.0,1.0,vmc,takeoff,False
20001204X00091,Accident,MIA99LA063,1999-01-05,"PAHOKEE, FL",United States,PHK,PALM BEACH COUNTY GLADES,Non-Fatal,Substantial,,Piper,pa-28-161,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00055,Accident,FTW99LA063,1999-01-05,"MIDLOTHIAN, TX",United States,4T6,MIDLOTHIAN/WAXAHACHIE,Non-Fatal,Substantial,,Cessna,172m,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00019,Accident,CHI99LA058,1999-01-05,"LAMBERTVILLE, MI",United States,5G9,TOLEDO SUBURBAN,Non-Fatal,Substantial,,Cessna,172p,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00112,Accident,SEA99FA027,1999-01-06,"YAMHILL, OR",United States,,,Fatal(4),Destroyed,,Beech,58p,No,2.0,reciprocating,business,4.0,0.0,0.0,0.0,imc,maneuvering,True
20001204X00090,Accident,MIA99GA064,1999-01-06,"HOMESTEAD, FL",United States,HST,HOMESTEAD AIR RESERVE,Non-Fatal,Destroyed,,Cessna,u206g,No,1.0,reciprocating,public aircraft,0.0,1.0,0.0,0.0,vmc,descent,True
20001204X00020,Accident,CHI99LA059,1999-01-06,"PLYMOUTH, IN",United States,C65,PLYMOUTH MUNICIPAL,Non-Fatal,Substantial,,Rockwell,500-s,No,2.0,reciprocating,unknown,0.0,0.0,0.0,6.0,imc,landing,False
20001204X00092,Accident,MIA99LA065,1999-01-06,"PERRY, GA",United States,68GA,MIDDLE GEORGIA AIRPORT,Non-Fatal,Substantial,,Piper,pa-22-108,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00021,Accident,CHI99LA061,1999-01-06,"OLATHE, KS",United States,OJC,JOHNSON COUNTY EXECUTIVE,Non-Fatal,Substantial,,Beech,be-v35b,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00011,Accident,ATL99LA039,1999-01-07,"PALMETTO, FL",United States,48X,MANATEE,Non-Fatal,Substantial,,Luscombe,8-a,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00103,Accident,NYC99LA048,1999-01-08,"ALLENTOWN, PA",United States,ABE,LEHIGH VALLEY INTL,Non-Fatal,Substantial,,Cessna,310r,No,2.0,reciprocating,personal,0.0,0.0,0.0,6.0,imc,landing,False
20001204X00056,Accident,FTW99LA065,1999-01-08,"MADISONVILLE, TX",United States,51R,MADISONVILLE MUNICIPAL,Non-Fatal,Substantial,,Cessna,150m,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,approach,False
20001204X00022,Accident,CHI99LA062,1999-01-09,"LANSING, IL",United States,IGQ,LANSING MUNICIPAL,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00023,Accident,CHI99LA063,1999-01-10,"ST. JOSEPH, MO",United States,STJ,ROSECRANS MEMORIAL,Non-Fatal,Substantial,,Beech,be-c-45h,No,2.0,reciprocating,unknown,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00000,Accident,ANC99FA021,1999-01-10,"QUINHAGAK, AK",United States,AQH,QUINHAGAK,Non-Fatal,Substantial,,Cessna,207,No,1.0,reciprocating,unknown,0.0,0.0,1.0,0.0,vmc,approach,False
20001204X00077,Accident,LAX99LA071,1999-01-10,"TUCSON, AZ",United States,TUS,TUCSON INTERNATIONAL,Non-Fatal,Substantial,,Piper,pa-18a-150,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00057,Accident,FTW99LA066,1999-01-10,"CONWAY, AR",United States,,,Non-Fatal,Substantial,,Cessna,150h,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,approach,False
20001204X00003,Accident,ANC99LA022,1999-01-10,"BETHEL, AK",United States,BET,BETHEL,Non-Fatal,Substantial,,Cessna,172,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,imc,climb,False
20001204X00100,Accident,NYC99FA047,1999-01-11,"KEARNY, NJ",United States,,,Fatal(1),Destroyed,,Cessna,310r,No,2.0,reciprocating,positioning,1.0,0.0,0.0,0.0,vmc,climb,True
20001204X00078,Accident,LAX99LA073,1999-01-11,"ARLINGTON, AZ",United States,,,Non-Fatal,Destroyed,,Piper,pa-28-181,No,1.0,reciprocating,instructional,0.0,0.0,1.0,2.0,vmc,approach,True
20001204X00004,Accident,ANC99LA023,1999-01-12,"CHEVAK, AK",United States,VAK,CHEVAK,Non-Fatal,Substantial,,Cessna,207,No,1.0,reciprocating,unknown,0.0,0.0,0.0,1.0,vmc,descent,False
20001204X00024,Accident,CHI99LA064,1999-01-12,"WHEELING, IL",United States,PWK,PALWAUKEE MUNICIPAL,Non-Fatal,Substantial,,Gulfstream,695a,No,2.0,turbo prop,executive/corporate,0.0,0.0,0.0,4.0,vmc,landing,False
20001204X00012,Accident,ATL99LA041,1999-01-12,"CENTRE, AL",United States,AL27,HEADQUARTERS,Non-Fatal,Substantial,,Cessna,172,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00109,Accident,NYC99LA235,1999-01-13,"NEW YORK, NY",United States,LGA,LA GUARDIA,Non-Fatal,,,Boeing,727-200,No,3.0,turbo fan,unknown,0.0,1.0,0.0,160.0,vmc,standing,False
20001204X00013,Accident,ATL99LA042,1999-01-13,"HALLANDALE BEAC, FL",United States,FLL,FORT LAUDERDALE INTL.,Non-Fatal,Substantial,,Cessna,210n,No,1.0,reciprocating,personal,0.0,0.0,1.0,0.0,vmc,climb,False
20001204X00005,Accident,ANC99LA024,1999-01-13,"ANCHORAGE, AK",United States,Z41,LAKE HOOD STRIP,Non-Fatal,Substantial,,Piper,pa-22-160,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00006,Accident,ATL99FA044,1999-01-14,"CULLMAN, AL",United States,3A1,FOLSOM,Fatal(2),Destroyed,,Beech,300,No,2.0,turbo prop,executive/corporate,2.0,0.0,0.0,0.0,imc,go-around,True
20001204X00066,Accident,IAD99LA027,1999-01-14,"YOUNGSTOWN, OH",United States,YNG,WARREN REGIONAL AIRPORT,Non-Fatal,Substantial,,Cessna,421b,No,2.0,reciprocating,unknown,0.0,0.0,0.0,5.0,imc,landing,False
20001204X00105,Accident,NYC99LA050,1999-01-15,"PLAINFIELD, PA",United States,,,Non-Fatal,,,Douglas,dc-9,No,2.0,turbo fan,unknown,0.0,1.0,0.0,59.0,vmc,descent,False
20001204X00044,Accident,DCA99WA031,1999-01-15,"LONDON, UNITED KINGDOM",United Kingdom,,,Non-Fatal,Substantial,Airplane,Boeing,767-300,No,,turbo fan,unknown,0.0,0.0,0.0,91.0,unk,,False
20001204X00116,Accident,SEA99LA030,1999-01-15,"MOSES LAKE, WA",United States,WA40,MOSES LAKE MUNICIPAL,Non-Fatal,Substantial,,Cessna,175,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,vmc,go-around,False
20001204X00104,Accident,NYC99LA049,1999-01-15,"LYNCHBURG, VA",United States,,,Non-Fatal,Substantial,,Piper,pa-60-602p,No,2.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,cruise,False
20001204X00067,Accident,IAD99LA028,1999-01-15,"FAIRFIELD, NJ",United States,CDW,CALDWELL ESSEX COUNTY,Non-Fatal,Substantial,,Robinson,r-22b,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00052,Accident,FTW99FA067,1999-01-16,"HONOBIA, OK",United States,,,Fatal(4),Destroyed,,Cessna,182b,No,1.0,reciprocating,personal,4.0,0.0,0.0,0.0,vmc,cruise,True
20001204X00048,Accident,DEN99LA032,1999-01-16,"LONGMONT, CO",United States,,,Non-Fatal,Destroyed,,Cessna,182m,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,maneuvering,True
20001204X00026,Accident,CHI99LA066,1999-01-16,"CREAL SPRINGS, IL",United States,,,Non-Fatal,Destroyed,,Piper,pa-32-260,No,1.0,reciprocating,personal,0.0,0.0,2.0,0.0,vmc,cruise,True
20001204X00038,Accident,DCA99RA033,1999-01-17,"JUMLA, Nepal",Nepal,,,Fatal(4),Destroyed,,Cessna,ce-208,No,,unknown,unknown,4.0,8.0,0.0,0.0,vmc,,True
20001204X00081,Accident,LAX99LA076,1999-01-17,"BURSON, CA",United States,,,Non-Fatal,Substantial,,Cessna,140,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00025,Accident,CHI99LA065,1999-01-17,"ST. CHARLES, IL",United States,,,Non-Fatal,Substantial,,Piper,pa-32-260,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,imc,cruise,False
20001204X00087,Incident,LAX99RA235,1999-01-18,"PARIS, France",France,,,Incident,Minor,,Cessna,550,No,,unknown,business,0.0,0.0,0.0,4.0,unk,,False
20001204X00047,Incident,DEN99IA033,1999-01-18,"CLOVIS, NM",United States,,,Incident,,,Beech,e90,No,2.0,turbo prop,unknown,0.0,0.0,0.0,3.0,vmc,descent,False
20001204X00063,Accident,FTW99LA093,1999-01-18,"ENNIS, TX",United States,F41,ENNIS MUNICIPAL,Non-Fatal,Substantial,,Beech,g35,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,descent,False
20001204X00069,Accident,LAX99FA078,1999-01-19,"DANVILLE, CA",United States,,,Fatal(1),Destroyed,,Cessna,182p,No,1.0,reciprocating,positioning,1.0,0.0,0.0,0.0,vmc,cruise,True
20001204X00068,Accident,LAX99FA077,1999-01-19,"CHINO, CA",United States,,,Fatal(4),Destroyed,,Beech,f35,No,1.0,reciprocating,personal,4.0,0.0,0.0,0.0,vmc,climb,True
20001204X00001,Incident,ANC99IA025,1999-01-19,"FAIRBANKS, AK",United States,FAI,FAIRBANKS INT'L AIRPORT,Incident,Minor,,Boeing,747-100,No,4.0,turbo fan,unknown,0.0,0.0,0.0,4.0,vmc,landing,False
20001204X00117,Accident,SEA99LA031,1999-01-19,"TENSED, ID",United States,,,Non-Fatal,Substantial,,Hiller,uh-12e,No,1.0,turbo shaft,aerial observation,0.0,2.0,1.0,0.0,vmc,cruise,False
20001204X00032,Accident,CHI99LA074,1999-01-19,"HILLSDALE, MI",United States,Y85,HILLSDALE MUNICIPAL,Non-Fatal,Substantial,,Cessna,150f,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00030,Accident,CHI99LA071,1999-01-19,"CHESTERFIELD, MO",United States,SUS,SPIRIT OF ST. LOUIS,Non-Fatal,Substantial,,Cessna,172r,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00029,Accident,CHI99LA070,1999-01-19,"SCHAUMBURG, IL",United States,06C,SCHAUNBURG REGIONAL,Non-Fatal,Substantial,,Luscombe,8a,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00028,Accident,CHI99LA069,1999-01-19,"MIDDLETON, WI",United States,C29,MOREY,Non-Fatal,Substantial,,Cessna,150c,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,unk,takeoff,False
20001204X00114,Incident,SEA99IA032,1999-01-20,PACIFIC OCEAN,PACIFIC OCEAN,,,Incident,Minor,,Boeing,747-238b,No,4.0,turbo fan,unknown,0.0,0.0,14.0,340.0,vmc,cruise,False
20001204X00046,Accident,DEN99FA034,1999-01-20,"ALBUQUERQUE, NM",United States,,,Fatal(3),Destroyed,,Cessna,p210n,No,1.0,reciprocating,personal,3.0,0.0,0.0,0.0,vmc,cruise,True
20001204X00093,Accident,MIA99LA066,1999-01-21,"WINTER HAVEN, FL",United States,GIF,GILBERT FIELD,Non-Fatal,Minor,,Schleicher,asw27,No,,unknown,personal,0.0,1.0,0.0,0.0,vmc,approach,False
20001204X00016,Accident,CHI99FA072,1999-01-21,"PELLSTON, MI",United States,PLN,PELLSTON REGIONAL AIRPORT,Fatal(3),Destroyed,,Beech,95-c55,No,2.0,reciprocating,business,3.0,0.0,0.0,0.0,imc,approach,True
20001204X00082,Accident,LAX99LA079,1999-01-21,"PHOENIX, AZ",United States,DVT,PHOENIX-DEER VALLEY MUNI,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,taxi,False
20001204X00058,Accident,FTW99LA068,1999-01-21,"EDMOND, OK",United States,NONE,PRIVATE,Non-Fatal,Substantial,,Waco,ymf-5,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00017,Accident,CHI99FA075,1999-01-22,"ELKHART, IN",United States,EKM,ELKHART MUNICIPAL AIRPORT,Fatal(2),Destroyed,,Beech,be-55,No,2.0,reciprocating,business,2.0,1.0,0.0,0.0,imc,approach,True
20001204X00107,Accident,NYC99LA052,1999-01-22,"HYANNIS, MA",United States,HYA,BARNSTABLE MUNI,Non-Fatal,Substantial,,Beech,1900d,No,2.0,turbo prop,positioning,0.0,0.0,0.0,4.0,imc,landing,False
20001204X00106,Accident,NYC99LA051,1999-01-22,"COLUMBUS, OH",United States,CMH,PORT COLUMBUS INT'L,Non-Fatal,Substantial,,Cessna,650,No,2.0,turbo fan,instructional,0.0,0.0,0.0,4.0,vmc,landing,False
20001204X00070,Accident,LAX99FA080,1999-01-23,"NEW RIVER, AZ",United States,,,Fatal(2),Destroyed,,North American,t-6g-na,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,vmc,maneuvering,True
20001204X00060,Accident,FTW99LA070,1999-01-23,"GRANBURY, TX",United States,NONE,NASSAU BAY,Non-Fatal,Substantial,,Cessna,180j,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,cruise,False
20001204X00083,Accident,LAX99LA081,1999-01-24,"LEMOORE, CA",United States,,,Non-Fatal,Substantial,,Hiller,uh-12e,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,maneuvering,False
20001204X00031,Accident,CHI99LA073,1999-01-24,"ROCKFORD, IL",United States,RFD,Greater Rockford,Non-Fatal,Substantial,,Piper,pa-46-350p,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,imc,approach,False
20001204X00094,Accident,MIA99LA068,1999-01-25,"CLEARWATER, FL",United States,PIE,ST. PETERSBURG/CLEARWATER,Non-Fatal,Substantial,,Cessna,310n,No,2.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,taxi,False
20001204X00084,Accident,LAX99LA082,1999-01-25,"SANTA PAULA, CA",United States,SZP,SANTA PAULA,Non-Fatal,Substantial,,Cessna,172l,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00059,Accident,FTW99LA069,1999-01-25,"NEMO, TX",United States,NONE,RANCH (PVT) AIRPORT,Non-Fatal,Substantial,,Cessna,150h,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,cruise,False
20001204X00033,Accident,CHI99LA076,1999-01-25,"LAKE ELMO, MN",United States,21D,LAKE ELMO,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,landing,False
20001204X00095,Accident,MIA99LA069,1999-01-26,"CHARLESTON, SC",United States,,,Non-Fatal,Substantial,,Beech,a36,No,1.0,reciprocating,business,0.0,0.0,0.0,1.0,vmc,climb,False
20001204X00061,Accident,FTW99LA071,1999-01-26,"GUYMON, OK",United States,GUY,GUYMAN MUNICIPAL,Non-Fatal,Substantial,,Cessna,172e,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,taxi,False
20001204X00007,Accident,ATL99FA045,1999-01-27,"BREVARD, NC",United States,,,Fatal(1),Destroyed,,Piper,pa-28-181,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,maneuvering,True
20001204X00062,Accident,FTW99LA072,1999-01-27,"WHARTON, TX",United States,5R5,WHARTON MUNICIPAL,Non-Fatal,Substantial,,Piper,pa-34-200t,No,2.0,reciprocating,personal,0.0,3.0,4.0,0.0,vmc,cruise,False
20001204X00034,Accident,CHI99LA077,1999-01-27,"HYANNIS, NE",United States,,,Non-Fatal,Substantial,,Piper,pa-18-150,No,1.0,reciprocating,personal,0.0,0.0,1.0,0.0,vmc,maneuvering,False
20001204X00045,Accident,DCA99WA035,1999-01-28,"NAPLES, ITALY",Italy,,,Unavailable,Substantial,Airplane,Mcdonnell Douglas,md-82,No,,unknown,unknown,0.0,0.0,0.0,0.0,unk,,False
20001204X00035,Accident,CHI99LA078,1999-01-28,"CHICAGO, IL",United States,MDW,CHICAGO MIDWAY AIRPORT,Non-Fatal,Substantial,,Gates Learjet,35,No,2.0,turbo jet,unknown,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00053,Accident,FTW99FA074,1999-01-29,"PEARCY, AR",United States,HOT,MEMORIAL FIELD,Fatal(2),Destroyed,,Beech,95-b55,No,2.0,reciprocating,business,2.0,0.0,0.0,0.0,imc,approach,True
20001204X00086,Accident,LAX99LA086A,1999-01-29,"MADERA, CA",United States,MAE,MADERA MUNICIPAL AIRPORT,Non-Fatal,Substantial,,Cessna,150l,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,taxi,False
20001204X00085,Accident,LAX99LA084,1999-01-29,"JEAN, NV",United States,0L7,JEAN,Non-Fatal,Substantial,,Maule,m-4-220c,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00097,Accident,MIA99LA071,1999-01-30,"WASHINGTON, NC",United States,OCW,WARREN FIELD,Non-Fatal,Destroyed,,Piper,pa-28-210t,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,takeoff,True
20001204X00096,Accident,MIA99LA070,1999-01-30,"POMPANO BEACH, FL",United States,PMP,POMPANO BEACH AIRPARK,Non-Fatal,Destroyed,,Robinson,r22,No,1.0,reciprocating,instructional,0.0,2.0,0.0,0.0,vmc,maneuvering,True
20001204X00071,Accident,LAX99GA083,1999-01-30,"LAKE ELSINORE, CA",United States,,,Non-Fatal,Destroyed,,Mcdonnell Douglas,369e,No,1.0,turbo shaft,public aircraft,0.0,2.0,0.0,0.0,vmc,maneuvering,True
20001204X00008,Accident,ATL99FA046,1999-01-30,"BELLEVIEW, FL",United States,OX8,JORDAN AIRPORT,Fatal(2),Destroyed,,Aero Commander,560a,No,2.0,reciprocating,personal,2.0,2.0,0.0,0.0,vmc,approach,True
20001204X00018,Accident,CHI99FA079,1999-01-31,"SALEM, MO",United States,,,Fatal(1),Destroyed,,Cessna,u-206g,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,imc,cruise,True
20001204X00089,Accident,LAX99TA088,1999-01-31,"LAS VEGAS, NV",United States,VGT,NORTH LAS VEGAS,Non-Fatal,Substantial,,Mcdonnell Douglas,369d,No,1.0,turbo shaft,public aircraft,0.0,0.0,0.0,2.0,vmc,landing,False
20001204X00049,Accident,DEN99LA035,1999-01-31,"ALBUQUERQUE, NM",United States,4AC,CORONADO AIRPORT,Non-Fatal,Substantial,,Mooney,m20e,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001204X00036,Accident,CHI99LA080,1999-01-31,"ALLIANCE, NE",United States,,,Non-Fatal,Substantial,,Champion,7gcaa,No,1.0,reciprocating,business,0.0,0.0,0.0,1.0,vmc,landing,False
20001205X00183,Accident,LAX99LA087,1999-02-01,"LAS VEGAS, NV",United States,,,Non-Fatal,,,Airbus Industrie,a-320-232,No,2.0,turbo fan,unknown,0.0,1.0,0.0,134.0,vmc,cruise,False
20001205X00182,Incident,LAX99IA085,1999-02-01,"GRAND CANYON PK, AZ",United States,,,Incident,Minor,,Aerospatiale,as350b,No,1.0,turbo shaft,unknown,0.0,0.0,0.0,7.0,vmc,descent,False
20001205X00160,Accident,FTW99LA077,1999-02-01,WEST DELTA 105B,,NONE,WEST DELTA 105B HELIPORT,Non-Fatal,Substantial,,Bell,206l-3,No,1.0,turbo shaft,positioning,0.0,0.0,0.0,1.0,vmc,approach,False
20001205X00204,Accident,MIA99LA073,1999-02-02,"ORLANDO, FL",United States,MCO,ORLANDO INTERNATIONAL,Non-Fatal,Destroyed,,Piper,pa-32-260,No,1.0,reciprocating,business,0.0,2.0,0.0,0.0,vmc,climb,True
20001205X00148,Accident,DEN99LA036,1999-02-02,"CODY, WY",United States,COD,YELLOWSTONE REGIONAL,Non-Fatal,Substantial,,Cessna,208b,No,1.0,turbo prop,unknown,0.0,0.0,0.0,1.0,vmc,taxi,False
20001205X00203,Accident,MIA99GA072,1999-02-02,"LAKELAND, FL",United States,LAL,LAKELAND REGIONAL,Non-Fatal,Substantial,,Bell,oh-58c,No,1.0,turbo shaft,public aircraft,0.0,1.0,1.0,0.0,vmc,maneuvering,False
20001205X00161,Accident,FTW99LA078,1999-02-02,"DAINGERFIELD, TX",United States,,,Non-Fatal,Substantial,,Taylorcraft,bc12-d1,No,1.0,reciprocating,ferry,0.0,0.0,1.0,0.0,vmc,cruise,False
20001205X00129,Accident,CHI99LA082,1999-02-02,"ODESSA, MO",United States,,,Non-Fatal,Substantial,,Cessna,152,No,1.0,reciprocating,instructional,0.0,0.0,1.0,1.0,vmc,maneuvering,False
20001205X00205,Accident,MIA99LA074,1999-02-03,"CRYSTAL RIVER, FL",United States,X31,CRYSTAL RIVER,Non-Fatal,Substantial,,Bellanca,7kcab,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,takeoff,False
20001205X00128,Accident,CHI99LA081,1999-02-03,"PAXTON, IL",United States,,,Non-Fatal,Substantial,,Cessna,150m,No,1.0,reciprocating,business,0.0,0.0,1.0,0.0,vmc,cruise,False
20001205X00120,Accident,ANC99TA026,1999-02-03,"ANCHORAGE, AK",United States,LHD,LAKE HOOD SEAPLANE,Non-Fatal,Substantial,,Piper,pa-18-150,No,1.0,reciprocating,public aircraft,0.0,0.0,0.0,1.0,vmc,taxi,False
20001205X00245,Accident,LAX99FA102,1999-02-04,"JOSHUA TREE, CA",United States,,,Fatal(1),Destroyed,,North American,t-28b,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,unk,cruise,True
20001205X00176,Accident,LAX99FA090,1999-02-04,"JOSHUA TREE, CA",United States,,,Fatal(1),Destroyed,,North American,t-28c,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,unk,cruise,True
20001205X00226,Incident,NYC99IA056,1999-02-05,"LEXINGTON, KY",United States,LEX,BLUE GRASS,Incident,Minor,,Piper,pa42-1000,No,2.0,turbo prop,personal,0.0,0.0,0.0,2.0,vmc,descent,False
20001205X00201,Accident,MIA99FA075,1999-02-05,"NAPLES, FL",United States,,,Fatal(1),Destroyed,,Cessna,210j,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,approach,True
20001205X00177,Accident,LAX99FA091,1999-02-05,"MARIPOSA, CA",United States,O68,MARIPOSA-YOSEMITE,Fatal(1),Destroyed,,Cessna,150j,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,approach,True
20001205X00157,Accident,FTW99FA075,1999-02-05,"OZONA, TX",United States,,,Fatal(5),Destroyed,,Cessna,182b,No,1.0,reciprocating,personal,5.0,0.0,0.0,0.0,vmc,takeoff,True
20001205X00119,Incident,ANC99IA027,1999-02-05,"FAIRBANKS, AK",United States,FAI,Fairbanks International,Incident,,,Mcdonnell Douglas,md-82,No,2.0,turbo fan,,0.0,0.0,0.0,138.0,imc,takeoff,False
20001205X00159,Accident,FTW99LA076,1999-02-05,"SABINE PASS, TX",United States,NONE,NONE,Non-Fatal,Substantial,,Bell,206-b3,No,1.0,turbo shaft,positioning,0.0,0.0,1.0,0.0,imc,approach,False
20001205X00132,Accident,CHI99LA086,1999-02-05,"GAYLORD, MI",United States,GLR,OSTEGO COUNTY AIRPORT,Non-Fatal,Substantial,,Beech,58,No,2.0,reciprocating,positioning,0.0,0.0,0.0,1.0,imc,landing,False
20001205X00228,Accident,NYC99LA054,1999-02-06,"BURNT CHIMNEY, VA",United States,70VA,BURNT CHIMNEY AIRPORT,Non-Fatal,Destroyed,,Cessna,150,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,landing,True
20001205X00125,Accident,CHI99FA089,1999-02-06,"BELLE FOURCHE, SD",United States,,,Fatal(2),Destroyed,,Piper,pa-18-150,No,1.0,reciprocating,personal,2.0,0.0,0.0,0.0,vmc,climb,True
20001205X00123,Accident,ATL99LA047,1999-02-06,"BEECH ISLAND, SC",United States,,,Non-Fatal,Destroyed,,Balloon Works,ax-8,No,,unknown,personal,0.0,0.0,0.0,3.0,vmc,landing,True
20001205X00134,Accident,CHI99LA088,1999-02-06,"HILLMAN, MI",United States,Y95,HILLMAN AIRPORT,Non-Fatal,Substantial,,Cessna,150g,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,landing,False
20001205X00133,Accident,CHI99LA087,1999-02-06,"CAHOKIA, IL",United States,CPS,ST. LOUIS DOWNTOWN-PARKS,Non-Fatal,Substantial,,Socata,tb 9 tampico,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,takeoff,False
20001205X00223,Accident,MIA99WA086,1999-02-07,"TRINIDAD, Bolivia",Bolivia,,,Fatal(6),Destroyed,,Cessna,210n,No,,unknown,unknown,6.0,1.0,0.0,0.0,vmc,,True
20001205X00171,Accident,IAD99LA029,1999-02-07,"MEDINA, OH",United States,IG5,MEDINA MUNICIPAL,Non-Fatal,Destroyed,,Piper,pa-32rt-300,No,1.0,reciprocating,public aircraft,0.0,3.0,0.0,0.0,imc,takeoff,True
20001205X00149,Accident,DEN99LA037,1999-02-07,"CLIMAX, CO",United States,,,Non-Fatal,,,Boeing,757-222,No,2.0,turbo fan,unknown,0.0,1.0,0.0,28.0,vmc,cruise,False
20001205X00145,Accident,DCA99WA038,1999-02-07,"SLOVAK REPUBLIC, SLOVAKIA",Slovakia,,,Non-Fatal,Substantial,Airplane,Boeing,707,No,,unknown,unknown,0.0,0.0,0.0,4.0,unk,,False
20001205X00158,Accident,FTW99LA073,1999-02-07,"DENTON, TX",United States,5TX0,HIDDEN VALLEY AIRPARK,Non-Fatal,Substantial,,Piper,pa-24-250,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,landing,False
20001205X00146,Incident,DCA99WA039,1999-02-08,"AMSTERDAM, Netherlands",Netherlands,,,Incident,Minor,Airplane,Boeing,747-200,No,,unknown,unknown,0.0,0.0,0.0,3.0,unk,,False
20001205X00124,Accident,ATL99LA049,1999-02-08,"RALEIGH, NC",United States,RDU,RALEIGH DURHAM INTER,Non-Fatal,,,Mcdonnell Douglas,md-80,No,2.0,turbo jet,unknown,0.0,1.0,4.0,133.0,vmc,descent,False
